ID,2023-04-05,2023-04-06,2023-04-07,2023-04-08,2023-04-09,2023-04-10,2023-04-11,2023-04-12,2023-04-13,2023-04-14,2023-04-15,2023-04-16,2023-04-17,2023-04-18,2023-04-19,2023-04-20,2023-04-21,2023-04-22,2023-04-23,2023-04-24,2023-04-25
3658,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3660,0,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2
3661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
3662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3663,15,15,15,15,15,15,15,15,15,15,15,14,14,14,14,14,14,14,14,14,14
3664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3665,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3666,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2
3667,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3668,7,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7
3669,44,42,38,37,36,37,38,38,37,36,36,35,36,37,37,36,35,35,35,35,36
3670,15,14,13,13,13,13,13,13,12,12,12,12,12,12,12,12,12,12,12,12,11
3671,9,8,6,5,5,6,6,5,5,5,5,5,5,5,5,5,4,4,4,5,5
3672,25,23,22,22,21,21,21,21,20,20,20,20,20,19,19,19,19,18,18,18,18
3673,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2
3674,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3675,28,25,22,21,20,21,21,21,21,20,20,20,20,20,21,20,19,19,19,19,20
3676,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
3677,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
3678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3679,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3681,14,26,34,37,41,42,43,45,48,49,51,52,53,54,57,59,61,63,65,66,68
3682,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2
3683,83,76,72,71,71,70,69,67,66,65,64,64,64,64,62,61,60,59,60,59,59
3684,2,4,6,7,7,8,8,8,9,9,10,10,10,10,11,12,12,12,13,13,14
3685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3686,1,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,4,5,5,5
3687,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3688,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3689,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3690,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3
3691,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
3692,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
3698,1,2,2,2,2,2,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4
3699,5,4,3,2,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2
3700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3702,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4
3703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3705,41,40,38,37,37,37,38,38,38,37,37,37,37,38,38,37,37,36,36,37,37
3706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3707,6,8,10,10,11,11,11,11,11,12,12,12,12,12,12,13,13,13,13,13,14
3708,1,2,2,3,3,3,3,3,4,4,4,4,4,4,5,5,5,5,5,5,6
3709,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2
3710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3713,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3714,2,3,3,3,3,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5
3715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3717,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
3718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3721,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3726,9,16,20,23,25,25,26,27,29,30,31,32,32,33,34,36,37,38,39,40,41
3727,0,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2
3728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3729,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3730,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3731,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3734,12,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,10,11,11
3735,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3
3736,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3737,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3739,6,4,3,2,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2
3740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3742,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3743,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1
3744,22,21,20,19,19,19,19,19,19,19,19,18,19,19,19,18,18,18,18,18,18
3745,16,15,13,12,12,13,13,13,13,13,12,12,13,13,13,13,12,12,12,13,13
3746,4,4,3,3,3,3,3,3,3,2,2,2,3,3,3,2,2,2,2,2,2
3747,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3749,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3757,10,8,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6
3758,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3760,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
3761,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3763,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2
3764,4,3,3,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2
3765,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4
3766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3771,9,9,8,8,8,8,8,8,8,8,8,8,8,8,9,8,8,8,8,8,9
3772,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2
3773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3774,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
3775,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
3776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3777,1,3,4,4,5,5,5,5,6,6,6,6,6,7,7,7,8,8,8,8,9
3778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3780,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
3783,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3785,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
3787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3789,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2
3790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3791,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3792,23,21,19,19,19,19,19,19,18,18,18,18,18,18,18,17,17,17,17,17,17
3793,2,2,2,2,2,2,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2
3794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3795,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2
3796,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2
3797,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
3798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3801,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2
3802,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
3803,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3806,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3810,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3811,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3815,71,53,36,32,32,33,34,33,30,28,27,27,29,30,29,27,25,23,24,26,27
3816,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2
3817,43,35,28,26,26,26,27,26,25,24,23,23,24,25,24,23,22,21,21,22,23
3818,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3
3819,5,6,7,8,8,8,9,9,9,9,10,10,10,10,11,11,11,11,12,12,12
3820,7,7,6,6,6,6,6,6,6,5,5,5,5,6,6,5,5,5,5,5,5
3821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3822,34,35,35,35,35,36,36,37,37,37,36,36,37,37,38,38,37,37,37,38,38
3823,2,4,5,5,6,6,6,7,7,7,8,8,8,8,9,9,10,10,10,10,11
3824,3,5,7,7,8,8,9,9,10,10,10,11,11,11,12,12,13,13,13,14,14
3825,38,36,32,31,32,33,34,34,34,33,32,33,34,35,35,35,34,34,34,35,36
3826,2,4,5,6,6,7,7,7,8,8,8,8,9,9,9,10,10,10,11,11,11
3827,2,5,6,7,8,8,8,9,9,10,10,10,11,11,12,12,12,13,13,14,14
3828,11,19,24,26,28,29,30,32,34,35,35,36,37,38,40,42,43,43,45,46,47
3829,38,46,50,52,54,56,58,59,61,62,62,63,64,66,68,70,71,71,72,74,76
3830,101,102,97,95,96,99,101,103,102,101,100,100,102,104,106,106,104,104,104,106,108
3831,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2
3832,7,13,17,18,20,21,22,23,24,25,26,26,27,28,29,30,31,32,33,34,35
3833,131,117,99,94,93,97,100,101,97,93,91,91,95,98,99,96,91,90,90,93,96
3834,19,33,42,47,51,53,56,58,62,64,66,67,69,71,75,78,80,82,84,87,90
3835,2,3,4,5,6,6,6,6,7,7,7,7,8,8,8,9,9,9,10,10,10
3836,117,140,152,158,166,171,177,183,188,190,192,195,199,204,212,217,219,221,225,231,238
3837,305,365,397,414,435,449,466,480,495,499,506,513,526,540,561,573,580,586,597,612,633
3838,5,11,14,16,18,19,20,21,22,23,24,24,25,26,27,29,29,30,31,32,33
3839,110,118,122,124,125,126,127,129,130,130,131,130,131,132,134,135,135,135,136,136,138
3840,143,194,226,242,259,268,280,290,303,309,315,322,330,339,355,366,374,379,389,399,414
3841,3,5,7,7,8,9,9,10,10,11,11,11,12,12,13,13,14,14,14,15,15
3842,2,3,4,4,5,5,5,6,6,6,7,7,7,7,8,8,8,8,9,9,9
3843,5,9,11,13,14,14,15,16,17,17,18,18,19,19,20,21,22,22,23,24,25
3844,16,27,35,38,41,43,44,46,49,50,52,53,54,55,58,61,62,64,65,67,69
3845,57,114,152,171,189,198,208,218,232,240,248,256,263,271,287,299,309,316,326,337,351
3846,71,140,187,211,233,244,257,268,287,296,306,316,325,334,354,369,381,390,403,415,433
3847,13,25,34,38,42,44,46,48,51,53,55,57,58,60,64,66,68,70,72,75,78
3848,28,44,54,59,65,67,70,73,77,79,81,83,86,88,93,96,99,101,103,106,111
3849,76,145,193,216,238,249,261,273,291,301,310,319,328,338,357,372,385,393,405,418,435
3850,21,41,55,62,68,71,75,78,84,86,89,92,95,98,103,108,111,114,117,121,126
3851,3,6,8,9,10,11,11,12,13,13,14,14,14,15,16,16,17,17,18,18,19
3852,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3853,1,2,3,3,3,3,4,4,4,4,4,4,5,5,5,5,5,5,6,6,6
3854,315,294,267,259,257,262,265,265,259,254,251,249,254,257,258,252,245,242,242,245,248
3855,66,127,169,189,209,218,230,240,256,265,273,281,289,298,315,329,339,347,358,369,384
3856,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2
3857,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2
3858,170,167,156,153,153,156,159,161,160,157,156,155,158,161,163,162,158,157,157,160,163
3859,70,135,178,200,220,230,242,253,270,278,287,296,304,313,331,345,357,365,376,388,404
3860,1,2,3,4,4,4,4,5,5,5,5,5,6,6,6,6,7,7,7,7,7
3861,2,4,5,5,6,6,7,7,7,8,8,8,8,9,9,10,10,10,10,11,11
3862,75,108,131,142,152,156,163,168,177,181,185,188,192,197,206,213,219,222,228,233,241
3863,22,42,55,62,68,71,75,78,83,86,89,91,94,96,102,106,110,112,116,119,124
3864,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3
3865,1,2,3,4,4,4,4,5,5,5,5,6,6,6,6,6,7,7,7,7,8
3866,19,36,47,52,58,60,63,66,70,72,74,76,78,81,85,89,92,94,96,99,103
3867,36,72,96,108,119,125,131,137,147,152,156,161,166,171,181,189,195,200,206,212,221
3868,14,28,37,41,46,48,50,52,56,58,60,61,63,65,69,72,74,76,78,81,84
3869,15,30,39,44,49,51,54,56,60,62,64,66,68,70,74,77,80,82,84,87,90
3870,84,102,110,115,122,127,133,138,142,143,145,148,153,158,165,168,170,172,176,182,189
3871,1,2,2,3,3,3,3,4,4,4,4,4,4,4,5,5,5,5,5,6,6
3872,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3
3873,3,6,8,9,10,10,10,11,12,12,12,13,13,14,14,15,15,16,16,17,17
3874,13,21,26,29,31,31,33,34,36,37,38,38,39,40,42,43,45,45,46,47,49
3875,6,9,12,13,14,15,15,16,17,17,18,18,18,19,19,20,21,21,22,22,23
3876,744,645,536,501,500,514,527,522,502,481,470,470,486,497,496,477,455,443,445,458,470
3877,449,445,422,418,424,435,446,452,449,443,442,444,454,464,472,470,463,461,465,475,486
3878,259,256,242,240,245,252,259,263,261,258,257,259,266,273,278,276,273,272,275,282,289
3879,22,43,56,63,70,73,77,80,86,88,91,94,97,99,105,110,113,116,119,123,128
3880,2,4,6,7,7,8,8,8,9,9,9,10,10,10,11,11,12,12,12,13,13
3881,605,575,527,513,512,521,530,533,523,512,506,505,515,522,525,516,503,497,498,505,513
3882,48,91,120,135,148,154,162,169,180,186,192,198,203,209,221,230,237,243,250,258,268
3883,2,4,5,6,7,7,7,8,8,9,9,9,9,10,10,11,11,11,12,12,12
3884,2,4,5,5,6,6,7,7,7,8,8,8,8,9,9,10,10,10,10,11,11
3885,659,564,487,460,465,475,481,469,453,434,428,434,444,449,442,426,410,403,405,418,425
3886,76,131,168,186,203,211,222,231,245,252,260,267,274,282,297,309,318,325,334,344,358
3887,48,46,43,42,43,45,47,48,47,46,46,47,49,50,52,51,51,50,51,53,55
3888,85,68,48,43,42,45,47,47,44,40,39,38,42,44,44,42,38,36,36,39,41
3889,24,45,59,66,73,76,79,83,88,91,94,97,99,102,108,112,116,118,122,126,131
3890,14,21,26,28,30,30,31,32,34,34,35,35,36,36,38,39,40,41,41,42,43
3891,4,5,6,7,7,7,7,8,8,8,8,8,8,8,9,9,9,9,10,10,10
3892,5,7,9,10,11,11,12,12,13,13,14,14,14,14,15,16,16,16,17,17,18
3893,2,5,6,7,7,8,8,9,9,10,10,10,10,11,11,12,12,13,13,13,14
3894,22,26,30,32,32,31,31,31,32,32,33,33,32,31,32,32,33,33,33,33,32
3895,324,290,253,240,239,242,246,244,237,230,225,224,229,232,231,225,217,212,211,215,219
3896,1166,886,621,548,548,567,581,562,525,486,466,472,496,512,505,470,431,411,415,440,459
3897,120,140,155,160,158,154,152,153,157,160,160,157,153,150,151,154,156,156,154,150,148
3898,211,180,140,129,128,133,138,138,131,124,121,120,126,131,131,126,117,114,114,119,124
3899,2600,2207,1772,1633,1628,1678,1726,1710,1636,1555,1510,1509,1567,1611,1607,1542,1456,1410,1412,1463,1510
3900,497,494,480,477,478,484,488,492,489,484,483,482,486,490,494,491,485,484,485,488,493
3901,404,382,345,334,335,344,354,357,351,342,338,338,348,356,360,355,345,341,342,350,359
3902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3904,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3905,2,4,6,7,7,8,8,8,9,9,9,10,10,10,11,11,12,12,12,13,13
3906,9,17,22,25,27,28,30,31,33,34,36,37,38,39,41,43,44,45,47,48,50
3907,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2
3908,3,6,8,8,9,9,10,10,10,11,11,11,11,12,12,13,13,13,14,14,14
3909,193,214,225,228,223,218,215,217,219,221,221,214,210,206,208,210,210,210,206,200,198
3910,13,25,34,38,42,44,46,48,51,53,54,56,58,59,63,66,68,69,71,74,77
3911,44,41,36,35,35,36,37,37,36,35,35,35,36,37,37,36,35,34,35,35,36
3912,4,7,10,11,12,12,13,14,15,15,16,16,16,17,18,19,19,20,20,21,22
3913,3,6,8,9,10,10,10,11,12,12,12,13,13,13,14,14,15,15,16,16,16
3914,13,16,18,19,19,20,20,20,21,21,21,22,22,22,23,23,24,24,24,25,25
3915,15,17,19,19,20,20,20,20,20,20,21,21,21,21,21,21,21,22,22,22,22
3916,6,11,15,17,19,20,21,22,23,24,25,25,26,27,29,30,31,31,32,33,35
3917,337,324,313,306,303,300,296,292,289,285,281,279,277,275,272,268,265,261,260,258,257
3918,42,84,111,125,139,145,152,159,170,176,182,187,193,198,210,219,226,231,239,246,257
3919,64,127,169,190,210,220,231,242,258,267,276,284,292,301,319,332,343,351,363,374,390
3920,26,34,41,43,44,44,44,45,47,48,48,48,48,48,49,51,52,52,53,53,53
3921,51,101,135,152,168,176,185,194,207,214,221,228,234,241,255,266,275,282,291,300,312
3922,1,2,2,3,3,3,3,3,4,4,4,4,4,4,4,5,5,5,5,5,5
3923,62,66,67,68,70,71,73,75,75,75,76,76,78,79,81,82,82,82,83,85,87
3924,5,10,14,15,17,18,18,19,21,21,22,23,23,24,25,26,27,28,29,29,31
3925,8,17,22,25,27,29,30,32,34,35,36,37,38,39,41,43,45,46,47,49,51
3926,3,5,6,6,6,7,7,7,7,8,8,8,8,8,8,9,9,9,9,9,10
3927,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3929,1,2,3,4,4,4,4,4,5,5,5,5,5,6,6,6,6,7,7,7,7
3930,1,2,3,3,3,3,3,4,4,4,4,4,4,5,5,5,5,5,5,6,6
3931,12,24,33,37,41,42,45,47,50,52,53,55,56,58,61,64,66,68,70,72,75
3932,0,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2
3933,0,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3
3934,94,187,250,281,311,325,342,358,382,395,408,420,432,445,471,492,508,520,536,553,576
3935,1,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,4
3936,2,5,6,7,8,8,9,9,10,10,10,10,11,11,12,12,13,13,13,14,14
3937,1,2,3,3,3,4,4,4,4,4,5,5,5,5,5,5,6,6,6,6,6
3938,3,7,9,10,11,11,12,13,13,14,14,15,15,16,17,17,18,18,19,20,20
3939,1,3,4,4,5,5,5,5,6,6,6,6,6,7,7,7,8,8,8,8,9
3940,2,3,4,5,5,5,6,6,6,7,7,7,7,7,8,8,8,9,9,9,10
3941,1,3,4,4,5,5,5,5,6,6,6,6,7,7,7,7,8,8,8,8,9
3942,2,3,4,5,5,5,6,6,6,7,7,7,7,7,8,8,8,9,9,9,10
3943,6,9,11,12,13,13,14,14,15,15,15,16,16,16,17,17,18,18,18,19,19
3944,1,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,4,5,5,5
3945,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3946,1,2,3,3,3,3,3,4,4,4,4,4,4,5,5,5,5,5,5,6,6
3947,3,6,8,8,9,10,10,11,12,12,12,13,13,13,14,15,15,16,16,17,17
3948,107,212,282,318,352,368,387,405,432,447,461,476,489,504,533,556,575,588,607,626,652
3949,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3
3950,1,2,3,3,3,3,4,4,4,4,4,4,4,5,5,5,5,5,6,6,6
3951,2,4,5,5,6,6,7,7,7,8,8,8,8,9,9,9,10,10,10,11,11
3952,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
3953,8,16,22,24,27,28,30,31,33,34,36,37,38,39,41,43,44,45,47,48,50
3954,3,5,7,7,8,9,9,10,10,11,11,11,12,12,13,13,14,14,14,15,15
3955,2,3,4,5,5,5,6,6,6,6,7,7,7,7,8,8,8,9,9,9,9
3956,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3957,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3958,1,2,2,3,3,3,3,3,4,4,4,4,4,4,5,5,5,5,5,5,6
3959,3,5,7,8,9,9,10,10,11,11,12,12,12,13,13,14,14,15,15,16,16
3960,1,2,3,4,4,4,4,4,5,5,5,5,5,6,6,6,6,7,7,7,7
3961,1,2,3,4,4,4,4,5,5,5,5,5,6,6,6,6,7,7,7,7,7
3962,0,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3
3963,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3964,2,4,5,6,6,7,7,7,8,8,8,9,9,9,10,10,11,11,11,12,12
